"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","EVI_annual_mean","EVI_annual_min","EVI_annual_max","EVI_annual_AUC","EVI_annual_5th_prct","EVI_annual_sd","EVI_annual_max_5th_prct","EVI_annual_AUC_5th_prct","EVI_growing_max_date","EVI_growing_mean","EVI_growing_min","EVI_growing_max","EVI_growing_AUC","EVI_growing_5th_prct","EVI_growing_max_5th_prct","EVI_growing_AUC_5th_prct","EVI_growing_AUC_v2","EVI_growing_AUC_leading","EVI_growing_AUC_trailing","EVI_growing_AUC_diff_mn","EVI_growing_AUC_diff_90th","EVI_all_growing_5th_prct","EVI_growing_sd","Whe_Yeild_kgha"
"354",24,2010,"India","Punjab","BATHINDA","Rabi",253,1200000,4.61,337,137,165,2946.26531067887,979.428783634666,5418.82354689424,91767300219.2626,1016.15367753162,1535.41001972156,3430.38793396146,14813213967.2328,49,2912.73405946401,1057.65584415584,5912.5715983363,62922.7205862619,1074.22574484339,4746.31380825057,32973.6167097288,62901.2316441728,30106.8415958484,32691.2248116062,6989.79248638758,-1045.1932352567,1038.41698497581,1646.00017412931,4609
"355",24,NA,"India","Punjab","BATHINDA",NA,NA,NA,NA,353,145,157,3217.16046686273,1057.65584415584,6249.28681808533,100953665946.539,1106.09980264833,1618.11886878706,3430.38793396146,14813213967.2328,65,2628.75163476602,987.734742381801,4894.28877005348,54068.1324119252,991.819268313386,4746.31380825057,32973.6167097288,54029.8777432093,30579.648183256,23412.0665760274,-1864.7956879491,-9899.78140959338,1038.41698497581,1365.83998745689,NA
"356",24,2012,"India","Punjab","BATHINDA","Rabi",254,1200000,4.79,345,137,158,2930.07657018099,987.734742381801,6399.57328062569,92002876532.9823,1011.18366225278,1549.75383082303,3430.38793396146,14813213967.2328,65,2816.52394493151,1003.01336898396,5570.277820219,57914.4699648078,1017.1748153807,4746.31380825057,32973.6167097288,57926.4884135472,36461.7608185475,21324.0924516518,1981.54186493353,-6053.44385671076,1038.41698497581,1585.64867795325,4787
"357",24,NA,"India","Punjab","BATHINDA",NA,NA,NA,NA,329,137,173,2847.84936532904,1003.01336898396,5570.277820219,93811654787.6586,1049.37916984976,1498.93265558104,3430.38793396146,14813213967.2328,49,3031.11733661931,1099.3206858501,6015.54477548595,65367.1187464151,1105.31646507088,4746.31380825057,32973.6167097288,65369.9210414791,37412.0072361507,27880.8406331783,9434.1906465408,1399.20492489651,1038.41698497581,1766.58186095806,NA
"358",24,NA,"India","Punjab","BATHINDA",NA,NA,NA,NA,321,145,189,3079.7884035766,1099.3206858501,6015.54477548595,93691516870.9217,1116.63893133011,1607.64931817376,3430.38793396146,14813213967.2328,65,2445.87246413717,1059.78983108395,5598.04333248451,42851.6888698704,1066.0496031746,4746.31380825057,32973.6167097288,42840.6279178338,24940.0323194505,17871.738575044,-13081.2392300039,-21116.2249516482,1038.41698497581,1613.30054939044,NA
"359",24,NA,"India","Punjab","BATHINDA",NA,NA,NA,NA,321,33,77,2842.14957372152,1059.78983108395,5598.04333248451,94781254942.1775,1091.61009252186,1441.44539997819,3430.38793396146,14813213967.2328,33,3252.6421299278,1365.17451829217,5074.79051014345,32453.7181749845,1365.17451829217,4746.31380825057,32973.6167097288,32505.0532008721,32453.7181749845,NA,-23479.2099248898,-31514.1956465341,1038.41698497581,1439.7122127739,NA
"360",24,NA,"India","Punjab","BATHINDA",NA,NA,NA,NA,NA,NA,NA,4639.79697818521,4052.67901706137,5074.79051014345,12799118104.0271,4052.67901706137,498.314902627678,3430.38793396146,14813213967.2328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",25,2002,"India","Punjab","FARIDKOT","Rabi",112,474000,4.23,305,129,189,2838.34513124553,1230.24126325154,4478.38538762679,42576239884.9411,1243.7861294388,1135.60170649435,4580.72039619897,17805266528.8409,33,2967.24830199372,992.349929572244,5564.43706723997,73061.8366680552,1071.86840240196,5414.38997034621,38261.4782831151,73056.3670872439,36718.1985028578,36298.6486341326,-143.887439278624,-13245.4143296978,1072.95690414412,1584.2864927783,4235
"362",25,2003,"India","Punjab","FARIDKOT","Rabi",114,461000,4.04,313,129,181,2946.42588844503,992.349929572244,5564.43706723997,91335343669.2388,1082.21386166506,1531.19149679009,4580.72039619897,17805266528.8409,49,2983.56150752465,1051.65328786419,5501.73547334865,70437.5104191991,1066.13206538661,5414.38997034621,38261.4782831151,70440.8838460968,44594.162180742,25770.3937675437,-2768.21368813473,-15869.7405785539,1072.95690414412,1642.85140897948,4042
"363",25,2004,"India","Punjab","FARIDKOT","Rabi",114,487000,4.27,313,129,182,2929.77410664748,1041.53313069909,5501.73547334865,90406051880.7948,1068.76457039069,1489.79247908384,4580.72039619897,17805266528.8409,57,3412.66887915106,1045.14024760916,6224.23774855058,80727.6492590631,1089.75421380384,5414.38997034621,38261.4782831151,80749.0279680367,56138.6584338352,24528.275736691,7521.9251517293,-5579.60173868992,1072.95690414412,1849.69385592921,4273
"364",25,2005,"India","Punjab","FARIDKOT","Rabi",116,483000,4.16,321,129,173,3192.191592654,1045.14024760916,6224.23774855058,99022160886.4267,1123.08165616428,1701.09288844078,4580.72039619897,17805266528.8409,49,3003.34779188827,1001.50280969679,5509.8077692935,67907.2342222741,1017.88794573356,5414.38997034621,38261.4782831151,67893.6240929616,40710.9900970776,27182.6063327166,-5298.48988505969,-18400.0167754789,1072.95690414412,1634.30006463133,4164
"365",25,2006,"India","Punjab","FARIDKOT","Rabi",117,484000,4.14,305,137,197,3190.8958162824,1001.50280969679,5516.23850216604,99013608270.0488,1126.12913114389,1579.74296588235,4580.72039619897,17805266528.8409,49,3350.62535088334,1049.36180591593,6437.28411298095,85855.9035010847,1072.27349395804,5414.38997034621,38261.4782831151,85825.8064578323,52163.2336083241,33485.7556224345,12650.1793937509,-451.347496668313,1072.95690414412,1698.183968232,4133
"366",25,2007,"India","Punjab","FARIDKOT","Rabi",117,509000,4.35,313,137,189,3310.5596946631,1049.36180591593,6437.28411298095,102771347775.847,1107.76177477945,1659.88970264755,4580.72039619897,17805266528.8409,49,3150.12896278324,1154.45902587293,5409.79283860924,77525.9703236524,1166.96774260509,5414.38997034621,38261.4782831151,77525.8453239364,46691.5520327011,30734.0288199029,4320.24621631856,-8781.28067410066,1072.95690414412,1613.79811489806,4349
"367",25,2008,"India","Punjab","FARIDKOT","Rabi",118,550000,4.66,313,137,190,3167.42820800216,1144.68114760175,5515.59157501002,97926450535.2669,1168.0101356661,1589.89578031797,4580.72039619897,17805266528.8409,17,3180.33902587293,1046.14488842761,5931.8964786122,78422.8214723127,1060.49981169842,5414.38997034621,38261.4782831151,78401.1001927497,28455.7735292184,49827.6172467461,5217.09736497889,-7884.42952544033,1072.95690414412,1799.16963841105,4664
"368",25,2009,"India","Punjab","FARIDKOT","Rabi",117,481000,4.11,321,137,181,3086.70990207218,1046.14488842761,5931.8964786122,95621896719.0432,1103.7715256876,1716.1597937057,4580.72039619897,17805266528.8409,49,3127.37087697431,1030.49419527022,5791.36907109497,73908.1269053115,1042.91857661799,5414.38997034621,38261.4782831151,73904.7982006194,43453.3296712202,30408.5793767878,702.402797977673,-12399.1240924415,1072.95690414412,1791.32603656289,4107
"369",25,2010,"India","Punjab","FARIDKOT","Rabi",117,563000,4.81,321,129,173,3246.49383060739,1011.25146415598,6029.86769960709,100632361617.732,1044.04806583142,1795.03442165341,4580.72039619897,17805266528.8409,49,3540.24553855476,1173.5009415079,6750.95763955816,80129.2604372064,1236.89643413151,5414.38997034621,38261.4782831151,80138.2270220179,48786.7802016794,31206.4181790663,6923.53632987257,-6177.99056054665,1072.95690414412,1942.79269555166,4810
"370",25,NA,"India","Punjab","FARIDKOT",NA,NA,NA,NA,313,145,197,3414.86434795853,1106.01082363407,6750.95763955816,105885932138.837,1159.66577285195,1800.5744593319,4580.72039619897,17805266528.8409,33,3154.28563550283,987.558010230558,5539.6395433316,80747.8399182991,1009.79995107124,5414.38997034621,38261.4782831151,80763.0384957921,36656.0120216978,44065.6026179378,7542.11581096526,-5559.41107945396,1072.95690414412,1636.83097238657,NA
"371",25,2012,"India","Punjab","FARIDKOT","Rabi",117,553000,4.73,321,137,182,3283.57127464994,987.558010230558,6398.70312894085,101825378901.919,1049.10531247683,1680.92838167536,4580.72039619897,17805266528.8409,33,3403.71785732979,1028.57368225962,6326.50605678701,80453.0315126153,1050.67410037809,5414.38997034621,38261.4782831151,80445.3798843886,33822.9271924236,46392.6313383157,7247.30740528145,-5854.21948513777,1072.95690414412,1844.56346451518,4730
"372",25,NA,"India","Punjab","FARIDKOT",NA,NA,NA,NA,313,145,197,3270.553330678,1022.33164800949,6357.66712135814,107055648887.825,1038.12100229817,1787.49232983816,4580.72039619897,17805266528.8409,49,3421.04934666775,1064.48230409964,6473.31170583438,87790.2499153775,1147.28725405886,5414.38997034621,38261.4782831151,87748.1548719128,51616.6540066232,36058.0878606126,14584.5258080437,1482.99891762444,1072.95690414412,1946.93084289482,NA
"373",25,NA,"India","Punjab","FARIDKOT",NA,NA,NA,NA,313,145,197,3386.75172022499,1054.09724961079,6473.31170583438,101849588355.681,1062.87233894284,1868.03057738202,4580.72039619897,17805266528.8409,49,2704.81606455162,1035.51653940248,5980.16401512343,50283.9883529959,1049.48361776262,5414.38997034621,38261.4782831151,50277.1173474683,26304.2024317478,24020.695100588,-22921.735754338,-36023.2626447572,1072.95690414412,1842.0936925436,NA
"374",25,NA,"India","Punjab","FARIDKOT",NA,NA,NA,NA,321,33,77,3114.08916504808,1035.51653940248,5980.16401512343,104261489322.119,1087.72110312106,1734.61673453305,4580.72039619897,17805266528.8409,33,3778.5521769982,1096.19255689821,6476.89664170806,37628.7145952266,1096.19255689821,5414.38997034621,38261.4782831151,37777.529347677,37628.7145952266,NA,-35577.0095121073,-48678.5364025265,1072.95690414412,1920.14571993775,NA
"375",25,NA,"India","Punjab","FARIDKOT",NA,NA,NA,NA,NA,NA,NA,5537.98649432489,4526.76898213359,6476.89664170806,15052936155.9409,4526.76898213359,868.878979222992,4580.72039619897,17805266528.8409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",26,2002,"India","Punjab","FATEHGARH SAHIB","Rabi",85,379000,4.46,305,129,189,3479.98478879243,1695.3093386069,5499.79324755306,52605703612.5619,1711.05126345858,1253.09008909537,4813.88948955425,16545300107.4553,33,3054.43058032609,1276.14596245989,5455.89110085695,74839.71611539,1320.81214899187,4751.99346627115,38864.1660930303,74822.0731106573,38779.9829191306,35982.0093837245,583.841343464621,-10087.3169192528,1458.18097121512,1396.22044878778,4454
"377",26,2003,"India","Punjab","FATEHGARH SAHIB","Rabi",85,367000,4.32,305,137,197,3203.74576034217,1276.14596245989,5744.84915082717,100222064475.013,1280.25523511316,1576.24929795464,4813.88948955425,16545300107.4553,17,3082.21586503426,1377.84807734564,5173.45383432213,78710.8708802741,1388.8891507361,4751.99346627115,38864.1660930303,78682.8086126223,31152.7361550941,47376.4211038927,4454.99610834877,-6216.16215436863,1458.18097121512,1436.21528802566,4320
"378",26,2004,"India","Punjab","FATEHGARH SAHIB","Rabi",85,417000,4.91,305,129,190,3286.77348422466,1377.84807734564,5515.92506266766,101220826933.879,1427.89927708196,1436.05086027197,4813.88948955425,16545300107.4553,25,3432.37379591168,1458.18097121512,5703.68620083498,84307.3555388567,1475.48781366733,4751.99346627115,38864.1660930303,84296.6797802354,40595.4833206254,43687.594440481,10051.4807669313,-619.677495786076,1458.18097121512,1600.46777097956,4902
"379",26,2005,"India","Punjab","FATEHGARH SAHIB","Rabi",84,369000,4.39,313,137,189,3336.54909351447,1332.05253790376,5703.68620083498,103213537874.912,1408.51180290046,1631.18897439286,4813.88948955425,16545300107.4553,49,3100.16644781367,1342.93126785322,5509.26062403867,76021.9380853117,1378.60571742474,4751.99346627115,38864.1660930303,76034.4046912766,44889.0755137095,31056.9317253078,1766.06331338634,-8905.09494933106,1458.18097121512,1421.86603749389,4400
"380",26,2006,"India","Punjab","FATEHGARH SAHIB","Rabi",85,348000,4.09,305,137,197,3380.79993607163,1342.93126785322,5911.3120508143,104904794635.412,1417.39377169853,1538.08342042841,4813.88948955425,16545300107.4553,49,3220.93868576384,1471.08918918919,5296.18907932323,82252.8258299909,1493.01796967699,4751.99346627115,38864.1660930303,82205.5506112267,50862.0844723444,31311.9099802116,7996.95105806553,-2674.20720465187,1458.18097121512,1364.07742298075,4095
"381",26,2006,"India","Punjab","FATEHGARH SAHIB","Rabi",85,348000,4.09,305,137,197,3380.79993607163,1342.93126785322,5911.3120508143,104904794635.412,1417.39377169853,1538.08342042841,4813.88948955425,16545300107.4553,49,3220.93868576384,1471.08918918919,5296.18907932323,82252.8258299909,1493.01796967699,4751.99346627115,38864.1660930303,82205.5506112267,50862.0844723444,31311.9099802116,7996.95105806553,-2674.20720465187,1458.18097121512,1364.07742298075,NA
"382",26,2007,"India","Punjab","FATEHGARH SAHIB","Rabi",85,429000,5.05,313,129,181,3389.7674097624,1390.56945726214,6032.9499471738,105234703223.546,1462.74916062404,1528.27348166611,4813.88948955425,16545300107.4553,41,3083.83491540321,1452.4147440123,5023.98806855636,72516.8124113902,1506.87610415293,4751.99346627115,38864.1660930303,72504.7108217974,41268.9507273192,31209.0720647422,-1739.06236053514,-12410.2206232525,1458.18097121512,1255.10409407876,5049
"383",26,2008,"India","Punjab","FATEHGARH SAHIB","Rabi",85,376000,4.42,313,145,198,3256.61316873745,1407.77073170732,5670.73950780048,100758627268.528,1516.77816963305,1405.59868605992,4813.88948955425,16545300107.4553,9,3036.67951084293,1406.51735882224,5472.33632168754,77367.2609960962,1446.89422764228,4751.99346627115,38864.1660930303,77364.0152823555,25890.9594052117,51360.8318924529,3111.38622417084,-7559.77203854657,1458.18097121512,1474.96432944415,4427
"384",26,2009,"India","Punjab","FATEHGARH SAHIB","Rabi",85,419000,4.93,321,137,181,3191.58450529183,1406.51735882224,6004.33300373544,98955274114.245,1464.03341463415,1604.63230086969,4813.88948955425,16545300107.4553,49,3069.93953733219,1433.43601406284,5157.59622061086,72161.5893923277,1446.11666227203,4751.99346627115,38864.1660930303,72163.7967096398,42535.9842622556,29589.6857777025,-2094.28537959763,-12765.443642315,1458.18097121512,1348.60720437429,4932
"385",26,2010,"India","Punjab","FATEHGARH SAHIB","Rabi",85,417000,4.91,313,129,181,3326.38478428572,1433.43601406284,6162.98241719598,103410813400.667,1453.12065480114,1549.18292573928,4813.88948955425,16545300107.4553,49,3442.15866138139,1624.67552186333,5938.30485607559,80984.6843951139,1632.85153592617,4751.99346627115,38864.1660930303,80961.6652012132,50822.3965508727,30131.916484143,6728.80962318853,-3942.34863952888,1458.18097121512,1477.55864244538,4903
"386",26,NA,"India","Punjab","FATEHGARH SAHIB",NA,NA,NA,NA,305,145,205,3453.49229141163,1528.04293561855,6105.25033632534,106804662993.444,1593.98209624258,1553.77689276622,4813.88948955425,16545300107.4553,33,3141.79436584679,1348.79441880905,5388.3114480334,83329.6278449424,1407.69796528236,4751.99346627115,38864.1660930303,83331.2780910034,41306.220960202,41914.0154518264,9073.75307301708,-1597.40518970032,1458.18097121512,1382.73481155118,NA
"387",26,2012,"India","Punjab","FATEHGARH SAHIB","Rabi",84,435000,5.18,321,137,182,3387.18327386715,1312.90204350692,6363.29546910553,105735139823.11,1341.15565150516,1595.96545893014,4813.88948955425,16545300107.4553,33,3286.59614278913,1370.83502526917,5425.81103054274,77365.9785680199,1399.08369479235,4751.99346627115,38864.1660930303,77329.2497033619,34636.1580725807,42586.0722078217,3110.10379609457,-7561.05446662284,1458.18097121512,1412.59665191553,5175
"388",26,NA,"India","Punjab","FATEHGARH SAHIB",NA,NA,NA,NA,313,145,197,3303.88646941159,1370.83502526917,6280.17886232554,107690775311.049,1424.16751263459,1519.2387732257,4813.88948955425,16545300107.4553,41,3403.96174906524,1527.48631070094,5923.53667325862,86963.1162350827,1583.46517908152,4751.99346627115,38864.1660930303,86932.4584970103,46206.5269672155,40777.6533772097,12707.2414631574,2036.08320043996,1458.18097121512,1603.48733995321,NA
"389",26,NA,"India","Punjab","FATEHGARH SAHIB",NA,NA,NA,NA,313,145,197,3461.90011089065,1407.9412656559,6001.03155350472,104829061744.742,1467.58787079763,1619.98644438362,4813.88948955425,16545300107.4553,33,2966.24673929385,1599.07372006152,5424.2518127884,54731.4232171336,1601.3666930345,4751.99346627115,38864.1660930303,54718.4990881125,23328.7821413006,31376.4480781526,-19524.4515547917,-30195.6098175091,1458.18097121512,1418.66505067765,NA
"390",26,NA,"India","Punjab","FATEHGARH SAHIB",NA,NA,NA,NA,313,33,85,3243.84560695136,1503.68758514612,6104.5046521347,106801863088.758,1543.31512634586,1485.83894384273,4813.88948955425,16545300107.4553,33,3439.68291664417,1711.35682267633,4737.67796088772,38029.0472970249,1711.35682267633,4751.99346627115,38864.1660930303,38049.0102820856,38029.0472970249,NA,-36226.8274749005,-46897.9857376179,1458.18097121512,1160.98141871925,NA
"391",26,NA,"India","Punjab","FATEHGARH SAHIB",NA,NA,NA,NA,NA,NA,NA,4529.83137771918,4276.54570424083,4737.67796088772,12538588606.8879,4276.54570424083,188.269587058432,4813.88948955425,16545300107.4553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",27,NA,"India","Punjab","FAZILKA",NA,NA,NA,NA,329,137,173,1781.39839578388,1199.99035916824,2546.18922495274,27275354110.7539,1204.10803402647,460.112862909546,2737.69776937618,12780112608.565,41,2307.37558818956,992.005103969754,4461.27466918715,51943.4320435029,1023.14754253308,4466.39538752363,32428.8934436898,51942.4983582276,23117.7025323661,28749.8102659442,-5645.02227949159,-14939.0796562271,1107.06174858223,1204.87061530474,NA
"393",27,NA,"India","Punjab","FAZILKA",NA,NA,NA,NA,321,129,173,2563.33744965891,992.005103969754,4461.27466918715,79901154735.6671,1039.88036862004,1146.20176113241,2737.69776937618,12780112608.565,49,2631.41106668567,1075.63081285444,4798.63421550095,59148.581063233,1087.02391304348,4466.39538752363,32428.8934436898,59144.6241935057,33808.1720451878,25271.5450971061,1560.12674023851,-7733.93063649698,1107.06174858223,1244.59711377555,NA
"394",27,NA,"India","Punjab","FAZILKA",NA,NA,NA,NA,321,137,182,2520.46914996926,1010.4584120983,4798.63421550095,78531825427.1248,1059.11160680529,1057.53409538041,2737.69776937618,12780112608.565,65,2837.61874976272,1046.75255198488,5257.77391304348,66775.4159119879,1056.02842155009,4466.39538752363,32428.8934436898,66780.4742854206,47856.9394480722,18835.4711572111,9186.96158899338,-107.095787742102,1107.06174858223,1459.87956490222,NA
