"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","VEG_annual_mean","VEG_annual_min","VEG_annual_max","VEG_annual_AUC","VEG_annual_5th_prct","VEG_annual_sd","VEG_annual_max_5th_prct","VEG_annual_AUC_5th_prct","VEG_growing_max_date","VEG_growing_mean","VEG_growing_min","VEG_growing_max","VEG_growing_AUC","VEG_growing_5th_prct","VEG_growing_max_5th_prct","VEG_growing_AUC_5th_prct","VEG_growing_AUC_v2","VEG_growing_AUC_leading","VEG_growing_AUC_trailing","VEG_growing_AUC_diff_mn","VEG_growing_AUC_diff_90th","VEG_all_growing_5th_prct","VEG_growing_sd","Whe_Yeild_kgha","yield_tn_ha_dual"
"235",16,2011,"India","Haryana","PANIPAT","Rabi",86.807,483000,5.56,321,145,189,4612.79850045343,2260.94369655172,7290.1187862069,143413148432.151,2309.50790206897,1685.51066296246,6118.80200468255,22527224973.9238,49,4512.00887047131,2028.90648275862,6857.11108965517,110301.629372728,2035.3951062069,6570.27928,53729.5805236736,110322.291044541,64784.8533459972,45357.7037465672,11091.4948473429,461.060111655199,2107.35734344828,1716.52921365746,NA,5.56
"236",16,2012,"India","Haryana","PANIPAT","Rabi",85.907,395000,4.6,329,145,182,4534.19718603074,2028.90648275862,7038.89367689252,140236927937.913,2119.24965517241,1691.6756567139,6118.80200468255,22527224973.9238,49,4588.98867011494,2195.24620689655,7136.7384,107398.970578485,2204.39885931034,6570.27928,53729.5805236736,107419.43137931,58491.726118261,48869.0765234263,8188.83605310001,-2441.59868258772,2107.35734344828,1821.30668399575,NA,4.6
"237",16,NA,"India","Haryana","PANIPAT",NA,NA,NA,NA,321,129,173,4603.5718332589,2195.24620689655,7136.7384,146000415039.005,2294.5356,1725.3600210723,6118.80200468255,22527224973.9238,33,4795.33243467832,2252.70957241379,7223.81655172414,102745.462910778,2298.72977517241,6570.27928,53729.5805236736,102776.73332844,52806.2152759648,49918.8345877327,3535.32838539308,-7095.10635029465,2107.35734344828,1858.34106884912,NA,NA
"238",16,NA,"India","Haryana","PANIPAT",NA,NA,NA,NA,313,129,181,4570.79120644711,2252.70957241379,7223.81655172414,138878051437.692,2348.34569655172,1796.70707436793,6118.80200468255,22527224973.9238,33,4260.745756798,2472.2140137931,6980.00775172414,69783.3799313319,2484.82490482759,6570.27928,53729.5805236736,69783.0067897039,31588.1672041197,38161.4367104124,-29426.754594053,-40057.1893297407,2107.35734344828,1745.67812711748,NA,NA
"239",16,NA,"India","Haryana","PANIPAT",NA,NA,NA,NA,321,33,77,4532.05153505248,2246.56742068966,6980.00775172414,147887614620.411,2413.39709793103,1647.91006607981,6118.80200468255,22527224973.9238,25,5252.72181524591,3023.34872686143,7098.43975172414,52884.6437127442,3023.34872686143,6570.27928,53729.5805236736,52822.9177697915,45766.0326002158,6994.56771034483,-46325.4908126407,-56955.9255483285,2107.35734344828,1381.91295370937,NA,NA
"240",16,NA,"India","Haryana","PANIPAT",NA,NA,NA,NA,NA,NA,NA,6490.04667586207,5970.46835862069,7098.43975172414,17892767965.5003,5970.46835862069,479.842798184668,6118.80200468255,22527224973.9238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,297,137,205,2907.90813609283,2074.84173118676,5493.96827218692,43538694885.0584,2091.43767154152,890.809711507379,5562.8963538208,19974970729.3374,49,3859.80954016231,1668.06050550981,6460.32985129655,102353.114103599,1710.44412764737,6195.33091229364,61200.5043711466,102343.406466034,67928.9305618036,34284.5503604456,321.112034120393,-10403.2264712155,1833.823190365,1839.37764054696,NA,NA
"242",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,297,145,213,3706.59102656934,1563.34412764737,6460.32985129655,113678194398.421,1646.7321555856,1682.70273429354,5562.8963538208,19974970729.3374,33,4003.57241438229,1813.68321658269,6871.65318913605,110043.202226788,1848.35485539306,6195.33091229364,61200.5043711466,110037.241522658,61728.2941372129,48312.8776041705,8011.20015730936,-2713.13834802651,1833.823190365,1935.19499769706,NA,NA
"243",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,305,129,190,3712.52387482919,1813.68321658269,6871.65318913605,113801114855.901,1864.18813956823,1717.07642162599,5562.8963538208,19974970729.3374,33,4328.58694567651,1834.12682806931,6877.91899143829,106151.642793914,1866.63259186432,6195.33091229364,61200.5043711466,106147.368154633,62579.2356640044,43492.0102667429,4119.6407244353,-6604.69778090056,1833.823190365,1925.77498220433,NA,NA
"244",17,2005,"India","Haryana","REWARI","Rabi",41.05,172000,4.19,297,129,197,3770.19637865728,1780.24456187784,6877.91899143829,115690786464.68,1833.94854471345,1584.35351956057,5562.8963538208,19974970729.3374,33,4110.56093952135,1779.3612101102,6517.55051001598,104721.450919115,1825.80568186473,6195.33091229364,61200.5043711466,104724.368203312,62331.9061709011,42282.2069563541,2689.448849636,-8034.88965569987,1833.823190365,1731.52154596191,NA,4.19
"245",17,2006,"India","Haryana","REWARI","Rabi",51.682,207000,4.01,297,137,205,3623.69560275763,1743.73552906477,6517.55051001598,110950780411.629,1797.08894760559,1605.58860025703,5562.8963538208,19974970729.3374,41,4123.66387374779,1823.66517143911,6679.00315431568,109305.985774869,1879.87134898202,6195.33091229364,61200.5043711466,109314.822209067,66583.9392606737,42734.6297695134,7273.98370539055,-3450.35479994531,1833.823190365,1890.33547252636,NA,4.01
"246",17,2007,"India","Haryana","REWARI","Rabi",50.899,205000,4.03,297,121,189,3880.76303288192,1671.26070214248,6679.00315431568,119464916522.035,1788.90648068494,1673.40192395953,5562.8963538208,19974970729.3374,17,4113.4086495396,1726.26072262505,6183.24908852566,100849.657358399,1777.07696939904,6195.33091229364,61200.5043711466,100850.957738224,47003.985907927,53800.0554996736,-1182.34471107958,-11906.6832164154,1833.823190365,1741.26093957424,NA,4.03
"247",17,2008,"India","Haryana","REWARI","Rabi",45.797,208000,4.54,305,129,190,3941.74509498328,1654.58479783704,6183.24908852566,121108445587.204,1747.80346565073,1528.8276123141,5562.8963538208,19974970729.3374,9,4266.98510015203,1812.08813649584,6836.67698988161,104599.185894612,1822.11479251157,6195.33091229364,61200.5043711466,104524.785823821,44036.7720051189,60492.6327103085,2567.1838251334,-8157.15468020247,1833.823190365,1898.68456291581,NA,4.54
"248",17,2009,"India","Haryana","REWARI","Rabi",48.607,220000,4.53,297,145,213,3731.94401281098,1748.60632501741,6836.67698988161,114356846977.021,1809.8223198558,1704.24057448164,5562.8963538208,19974970729.3374,17,4018.73537434742,1772.75486461022,6552.43375937078,110458.123080771,1788.01924337389,6195.33091229364,61200.5043711466,110482.703955162,50154.8090184173,60249.9971277127,8426.12101129223,-2298.21749404364,1833.823190365,1965.77481329719,NA,4.53
"249",17,2010,"India","Haryana","REWARI","Rabi",50.513,243000,4.81,297,129,197,3884.47205786244,1746.14917455246,6552.43375937078,119069268474.247,1774.34918991438,1711.81059898367,5562.8963538208,19974970729.3374,41,4448.13149692852,1945.33370201958,7198.12978819288,113348.246694412,1970.71228646921,6195.33091229364,61200.5043711466,113366.031103174,71784.5755687164,41526.1406140384,11316.2446249331,591.906119597261,1833.823190365,1916.1932221103,NA,4.81
"250",17,2011,"India","Haryana","REWARI","Rabi",48.291,240000,4.97,297,145,213,4010.37008777274,1945.33370201958,7198.12978819288,123446351666.375,2006.4925494654,1671.6963395943,5562.8963538208,19974970729.3374,17,4094.74243136258,1757.85447134489,6424.88556388513,112576.195234068,1798.55469870141,6195.33091229364,61200.5043711466,112550.744952103,49961.0870755983,62595.8808929589,10544.1931645889,-180.145340746982,1833.823190365,1786.2757579879,NA,4.97
"251",17,2012,"India","Haryana","REWARI","Rabi",44.652,222000,4.97,305,137,198,3716.09479329478,1749.12592683626,6424.88556388513,114049539871.744,1756.25965650731,1629.34840949185,5562.8963538208,19974970729.3374,41,4326.65866901113,1931.83812625456,6804.0176969399,110461.053809457,1964.81403670476,6195.33091229364,61200.5043711466,110436.438122158,63881.0840629449,46596.6657546483,8429.05173997852,-2295.28676535735,1833.823190365,1829.70284555001,NA,4.97
"252",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,297,129,197,4101.03064279585,1904.05231248208,6804.0176969399,129798487896.966,1957.20421121625,1695.77439370279,5562.8963538208,19974970729.3374,41,4455.98229306694,2036.06607676867,7027.38679283929,109131.091168671,2064.50139691123,6195.33091229364,61200.5043711466,109137.358748164,71596.027323012,37477.3782690089,7099.08909919159,-3625.24940614427,1833.823190365,1891.69261298653,NA,NA
"253",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,297,137,205,3888.32304834526,1916.49963131375,7027.38679283929,117679435809.031,2005.03988980378,1677.65095172773,5562.8963538208,19974970729.3374,33,3804.65730715661,2055.72369013969,6709.85912088812,73917.9128302,2068.14647494982,6195.33091229364,61200.5043711466,73908.2142271927,39331.9059435348,34522.0124099736,-28114.0892392789,-38838.4277446148,1833.823190365,1712.6817004469,NA,NA
"254",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,297,33,101,3700.45104160582,1961.21230183114,6709.85912088812,122078570597.564,2004.0729572656,1500.51331813702,5562.8963538208,19974970729.3374,33,4641.72317113303,2249.19968456843,6533.99887345869,60531.167083828,2253.75666093155,6195.33091229364,61200.5043711466,60546.9553532177,60531.167083828,NA,-41500.8349856509,-52225.1734909868,1833.823190365,1675.64623360697,NA,NA
"255",17,NA,"India","Haryana","REWARI",NA,NA,NA,NA,NA,NA,NA,6284.7735610995,6107.00796771947,6533.99887345869,17356779156.4795,6107.00796771947,201.36072936527,5562.8963538208,19974970729.3374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",18,2002,"India","Haryana","ROHTAK","Rabi",88.669,353000,3.98,321,137,181,3365.5605834639,2132.19373567609,4574.73752652576,51215263159.8778,2261.99293778117,656.335258790813,4705.6728342246,19320950304.8514,49,3782.49014405119,1529.99420954322,6114.33029454206,88490.1967468563,1622.14392090509,5895.60258806553,46256.0767434674,88476.233663493,51431.1773697538,36996.2271293255,-1549.87951150135,-14303.7153149366,1806.02085901027,1621.58028729053,NA,3.98
"257",18,2003,"India","Haryana","ROHTAK","Rabi",88.426,337000,3.81,313,129,181,3762.76284522512,1529.99420954322,6114.33029454206,117648738966.071,1631.40646464646,1474.41935808313,4705.6728342246,19320950304.8514,33,4126.62369393133,1735.3191749427,6558.25586962058,96708.6362361463,1775.39032340209,5895.60258806553,46256.0767434674,96698.5931259587,49533.2864391885,47132.9373891914,6668.55997778864,-6085.27582564657,1806.02085901027,1660.52588093984,NA,3.81
"258",18,2004,"India","Haryana","ROHTAK","Rabi",87.386,320000,3.66,313,129,182,3869.57576328101,1735.3191749427,6558.25586962058,119459742636.142,1813.82400560224,1449.3370245901,4705.6728342246,19320950304.8514,33,4382.17331699743,1839.82329174094,6673.14509803922,102856.308187165,1853.04223665224,5895.60258806553,46256.0767434674,102859.959828633,52922.9562017029,49851.2876593165,12816.2319288069,62.3961253717134,1806.02085901027,1745.29099001096,NA,3.66
"259",18,2005,"India","Haryana","ROHTAK","Rabi",87.898,303000,3.45,313,137,189,3974.54458781555,1803.0845089551,6673.14509803922,122891580126.433,1845.94620235973,1515.10031354335,4705.6728342246,19320950304.8514,49,3954.01947189977,1824.64456327986,6150.06164162635,96513.7680964937,1829.8798573975,5895.60258806553,46256.0767434674,96506.4259792276,58817.949812934,37668.8161879565,6473.6918381361,-6280.14396529911,1806.02085901027,1556.99109313281,NA,3.45
"260",18,2006,"India","Haryana","ROHTAK","Rabi",94.72,376000,3.97,321,137,181,3827.44377919184,1824.64456327986,6150.06164162635,118353471009.116,1854.51736015618,1391.27171846016,4705.6728342246,19320950304.8514,49,4091.68323684881,1864.47298192004,6410.19589169001,95963.4040542233,1897.90653934301,5895.60258806553,46256.0767434674,95954.6015550106,55411.1671097525,40496.5870488266,5923.32779586568,-6830.50800756953,1806.02085901027,1657.74337668569,NA,3.97
"261",18,2007,"India","Haryana","ROHTAK","Rabi",98.69,347000,3.52,321,121,165,3946.27405052284,1792.5806128512,6410.19589169001,122700474353.652,1859.12504371446,1442.85898557553,4705.6728342246,19320950304.8514,49,3856.94696532858,1743.2524233936,5884.09060351413,82725.5012340921,1819.14026907733,5895.60258806553,46256.0767434674,82704.7584558011,50104.3803380864,32571.6171475831,-7314.57502426558,-20068.4108277008,1806.02085901027,1398.86565242144,NA,3.52
"262",18,2008,"India","Haryana","ROHTAK","Rabi",103.232,448000,4.34,313,137,190,3949.70307330628,1743.2524233936,5884.09060351413,122195717197.482,1860.25187250658,1269.88740739406,4705.6728342246,19320950304.8514,33,4200.35372609249,1727.3092097445,6807.041643324,102774.92193668,1760.21654868008,5895.60258806553,46256.0767434674,102753.660850301,53484.8744239718,49238.0867488017,12734.8456783221,-18.9901251131378,1806.02085901027,1852.17842604132,NA,4.34
"263",18,2009,"India","Haryana","ROHTAK","Rabi",103.726,422000,4.07,313,137,189,3884.15898273316,1718.2282658518,6807.041643324,119948905936.101,1758.58071471013,1635.72493468958,4705.6728342246,19320950304.8514,41,4075.89233227733,1656.25220269926,6670.02395382395,99750.3487375386,1667.21302775656,5895.60258806553,46256.0767434674,99772.7797864341,56414.983991052,43295.9688479001,9710.272479181,-3043.56332425421,1806.02085901027,1794.5391249954,NA,4.07
"264",18,2010,"India","Haryana","ROHTAK","Rabi",101.635,464000,4.57,321,129,173,3956.18643571592,1656.25220269926,6670.02395382395,122154451559.146,1679.717883032,1645.27596444067,4705.6728342246,19320950304.8514,49,4373.15088762526,1895.5473049826,6966.99300568712,98084.9789653561,1931.21346235464,5895.60258806553,46256.0767434674,98081.0442715902,59111.564049883,38978.0611264528,8044.9027069985,-4708.93309643671,1806.02085901027,1724.78902089316,NA,4.57
"265",18,2011,"India","Haryana","ROHTAK","Rabi",102.483,512000,5,321,145,189,4157.05836503879,1895.5473049826,6966.99300568712,129208924392.222,1941.94474747475,1550.72144352422,4705.6728342246,19320950304.8514,49,3980.73694064621,1663.50226636109,6154.63767082591,97270.7146108845,1677.58256175197,5895.60258806553,46256.0767434674,97271.1464938311,56895.9485988221,40229.0180940372,7230.63835252688,-5523.19745090834,1806.02085901027,1553.96411064822,NA,5
"266",18,2012,"India","Haryana","ROHTAK","Rabi",104.032,389000,3.74,329,137,174,3835.28048607744,1663.50226636109,6154.63767082591,118716628174.047,1685.06069094304,1494.82867288532,4705.6728342246,19320950304.8514,49,4321.20018895569,1785.96582633053,6780.28815889992,96937.7889097016,1795.80320006791,5895.60258806553,46256.0767434674,96939.630710466,53546.209273586,43348.0144550963,6897.71265134394,-5856.12315209127,1806.02085901027,1719.26010387084,NA,3.74
"267",18,NA,"India","Haryana","ROHTAK",NA,NA,NA,NA,321,137,181,4135.72874320519,1785.96582633053,6780.28815889992,132231806263.503,1841.88601986249,1640.9246413298,4705.6728342246,19320950304.8514,33,4171.91989492046,1904.47423818012,6838.8086070792,93586.1146092516,1914.234818776,5895.60258806553,46256.0767434674,93591.7335869055,44799.2093974665,48762.613297678,3546.03835089393,-9207.79745254129,1806.02085901027,1809.41328321846,NA,NA
"268",18,NA,"India","Haryana","ROHTAK",NA,NA,NA,NA,313,137,189,3918.3723104943,1875.91554197437,6838.8086070792,119085060744.278,1913.00841184959,1631.73870522926,4705.6728342246,19320950304.8514,33,3650.86126914679,1847.64977506154,6562.23928359222,63552.654760578,1871.25219421102,5895.60258806553,46256.0767434674,63553.4989994677,27084.8343829249,36432.6290434309,-26487.4214977796,-39241.2573012148,1806.02085901027,1692.13303757196,NA,NA
"269",18,NA,"India","Haryana","ROHTAK",NA,NA,NA,NA,321,33,77,3848.91609183916,1841.08549359138,6562.23928359222,127415958321.613,1885.4136457007,1479.50697785546,4705.6728342246,19320950304.8514,33,4526.72521025156,2572.95258467023,6390.81544860368,45345.7305320405,2572.95258467023,5895.60258806553,46256.0767434674,45312.0932961302,45345.7305320405,NA,-44694.3457263171,-57448.1815297523,1806.02085901027,1320.70992691047,NA,NA
"270",18,NA,"India","Haryana","ROHTAK",NA,NA,NA,NA,NA,NA,NA,5741.36841015194,5286.6656650539,6390.81544860368,15777137765.404,5286.6656650539,533.85806598,4705.6728342246,19320950304.8514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",19,2002,"India","Haryana","SIRSA","Rabi",228.729,920000,4.02,321,137,181,2827.63480735421,1646.95629512802,3975.75295103379,43172630882.3783,1740.11022326819,690.837684371709,4160.23278789522,19630270078.5251,41,3371.00105443304,1352.99841666872,5820.55131964809,79180.9121497254,1374.67441287365,5831.0635703801,48156.8845852214,79181.3154472294,40499.8672598174,38656.2684346705,-3017.50990135194,-13918.401337563,1484.47374719683,1624.36719959969,NA,4.02
"272",19,2003,"India","Haryana","SIRSA","Rabi",243.982,1e+06,4.12,321,129,173,3469.06149574965,1309.99629734592,5820.55131964809,108014790074.49,1338.92813031371,1528.64434918562,4160.23278789522,19630270078.5251,49,3739.10315411191,1407.41777766825,6296.43887427378,84158.6645092768,1440.68022560931,5831.0635703801,48156.8845852214,84152.508449229,50078.7643186457,34024.2657503219,1960.24245819946,-8940.6489780116,1484.47374719683,1718.9232390257,NA,4.12
"273",19,2004,"India","Haryana","SIRSA","Rabi",247.92,970000,3.91,321,137,182,3541.23203762326,1396.99765272678,6296.43887427378,109727421031.222,1450.65895999162,1491.19187327758,4160.23278789522,19630270078.5251,57,3807.43046423998,1492.86528746396,6476.82970045714,89465.907548868,1502.46269190961,5831.0635703801,48156.8845852214,89474.8611328649,57597.0446833567,31834.5888238487,7267.48549779065,-3633.4059384204,1484.47374719683,1812.04596037437,NA,3.91
"274",19,2005,"India","Haryana","SIRSA","Rabi",250.835,861000,3.43,329,129,165,3603.30223071676,1460.35982281476,6476.82970045714,111993217953.548,1490.24850076394,1584.37441331915,4160.23278789522,19630270078.5251,49,3584.44759064368,1366.46505581705,6156.94473742576,77136.0329022221,1413.63225067153,5831.0635703801,48156.8845852214,77117.5045695078,45127.898708106,31990.3115646739,-5062.38914885526,-15963.2805850663,1484.47374719683,1678.75696662028,NA,3.43
"275",19,2006,"India","Haryana","SIRSA","Rabi",258.264,1200000,4.58,321,137,181,3648.08235207289,1366.46505581705,6156.94473742576,113204423199.586,1471.27802342345,1521.36933154912,4160.23278789522,19630270078.5251,49,3899.855558907,1515.18085093275,6526.8003437887,91574.6558186166,1551.26680918702,5831.0635703801,48156.8845852214,91582.895201885,52137.1771179096,39397.5906818953,9376.23376753925,-1524.6576686718,1484.47374719683,1799.81887507385,NA,4.58
"276",19,2007,"India","Haryana","SIRSA","Rabi",280.596,1200000,4.26,329,137,173,3856.34631738621,1515.18085093275,6526.8003437887,120103162654.382,1557.50103809852,1671.10069287807,4160.23278789522,19630270078.5251,57,3663.1015141183,1397.87096158111,6030.79633428827,82463.5138192005,1441.54857808226,5831.0635703801,48156.8845852214,82447.5015458083,50695.1117144496,31767.9727387541,265.091768123195,-10635.7996680879,1484.47374719683,1679.2053381389,NA,4.26
